event_id,company,ticker,group,member,event_category,event_subtype,event_title_en,event_title_zh,event_title_ko,start_date,peak_date,end_date,duration_days,event_window_before_days,event_window_after_days,sentiment_expected,severity_score,source_level,official_source_url,naver_source_url,notes,collector,status,event0_date,AR_0,CAR_m1_p1,CAR_0_p1,CAR_0_p3,CAR_0_p5,CAR_m5_p5,CAR_m10_p10,event_type_final,market_cap,revenue,company_scale_weight,youtube_channel_subscribers,youtube_channel_views,youtube_channel_videos,instagram_followers,spotify_monthly_listeners,fanbase_weight,log_market_cap,log_revenue,log_youtube_channel_subscribers,log_youtube_channel_views,log_youtube_channel_videos,log_instagram_followers,log_spotify_monthly_listeners
NEWJEANS_20250321_ADOR_INJUNCTION,HYBE,352820.KS,NewJeans,,contract_member,court_injunction,Court accepts ADOR injunction limiting NewJeans independent activity,法院接受 ADOR 假處分限制 NewJeans 獨立活動,뉴진스 어도어 가처분 인용,2025-03-21,2025-03-21,2025-03-28,8,3,14,negative,5.0,B_korean_news,https://time.com/7271058/newjeans-njz-hiatus-pause-complexcon-concert-ador-injunction-pit-stop/,https://search.naver.com/search.naver?where=news&query=뉴진스%20어도어%20가처분,Legal and contract control event directly relevant to HYBE/ADOR risk,Paul,complete,2025-03-21,-0.010973084498407133,-0.014992118401205366,-0.03199538534529643,-0.01539162850468553,-0.007694155368102731,0.020115340029957733,-0.006556516557865901,negative_contract_crisis,9683290030080,2649870303232,1.7198418697902833,8380000,5141188457,752,11900000,13711554,-0.4343159405749608,29.9014228386118,28.605531812552744,15.941358591790001,22.360550107196563,6.6240652277998935,16.29204904211537,16.433749465967523
NEWJEANS_20240524_HOW_SWEET,HYBE,352820.KS,NewJeans,,comeback,single_release,NewJeans releases How Sweet,NewJeans 發布 How Sweet,뉴진스 How Sweet 발매,2024-05-24,2024-05-24,2024-06-07,15,3,14,positive,4.0,B_korean_news,,https://search.naver.com/search.naver?where=news&query=뉴진스%20How%20Sweet,Comeback during management dispute,Paul,complete,2024-05-24,0.01918559971012527,-0.0057879716809546775,0.0022514853220187286,0.04422542948177353,0.018354128660212132,-0.0008082894566365378,0.06577874926514389,positive_comeback,9683290030080,2649870303232,1.7198418697902833,8380000,5141188457,752,11900000,13711554,-0.4343159405749608,29.9014228386118,28.605531812552744,15.941358591790001,22.360550107196563,6.6240652277998935,16.29204904211537,16.433749465967523
NEWJEANS_20250324_NJZ_HIATUS,HYBE,352820.KS,NewJeans,,contract_member,activity_pause,NJZ announces hiatus amid ADOR contract dispute,NJZ 因 ADOR 合約爭議宣布暫停活動,뉴진스 NJZ 활동 중단 발표,2025-03-24,2025-03-24,2025-04-07,15,3,14,negative,5.0,B_korean_news,https://time.com/7271058/newjeans-njz-hiatus-pause-complexcon-concert-ador-injunction-pit-stop/,https://search.naver.com/search.naver?where=news&query=뉴진스%20활동중단%20NJZ,Post-injunction activity pause is distinct from the initial contract-termination press conference,Paul,complete,2025-03-24,-0.0210223008468893,-0.02264833831914623,-0.011675253820739098,-0.0024574076648253987,-0.00387679469437983,0.004591898385684101,0.0003947293346751937,negative_contract_crisis,9683290030080,2649870303232,1.7198418697902833,8380000,5141188457,752,11900000,13711554,-0.4343159405749608,29.9014228386118,28.605531812552744,15.941358591790001,22.360550107196563,6.6240652277998935,16.29204904211537,16.433749465967523
NEWJEANS_20241015_HANNI_ASSEMBLY,HYBE,352820.KS,NewJeans,Hanni,PR_crisis,workplace_bullying_testimony,Hanni testifies at National Assembly, Hanni 國會作證職場霸凌議題,하니 국정감사 직장 내 괴롭힘,2024-10-15,2024-10-15,2024-10-22,8,3,14,negative,5.0,B_korean_news,,https://search.naver.com/search.naver?where=news&query=하니%20국정감사%20직장%20괴롭힘,High profile testimony connected to ADOR dispute,Paul,complete,2024-10-15,0.027080335822006068,0.011270392910884035,0.020666339285340504,0.06976826796069847,0.06302641555775255,0.08713781328270712,0.08924741486538383,negative_PR_crisis,9683290030080,2649870303232,1.7198418697902833,8380000,5141188457,752,11900000,13711554,-0.4343159405749608,29.9014228386118,28.605531812552744,15.941358591790001,22.360550107196563,6.6240652277998935,16.29204904211537,16.433749465967523
LESSERAFIM_20240717_SOURCE_ADOR_LAWSUIT,HYBE,352820.KS,LE SSERAFIM,,contract_member,inter_label_legal_action,Source Music sues ADOR CEO over LE SSERAFIM comments,Source Music 因 LE SSERAFIM 相關發言起訴 ADOR CEO,쏘스뮤직 민희진 르세라핌 발언 소송,2024-07-17,2024-07-17,2024-07-31,15,3,14,negative,4.0,C_platform_data,https://www.gmanetwork.com/news/showbiz/showbizabroad/913622/hybe-label-source-music-sues-ador-ceo-min-hee-jin-over-le-sserafim-comments/story/,https://search.naver.com/search.naver?where=news&query=쏘스뮤직%20민희진%20르세라핌%20소송,Inter-label legal action tied to LE SSERAFIM reputation during HYBE/ADOR conflict,Paul,needs_review,2024-07-17,0.004568634462674803,0.010798448510592504,0.01122411691856437,-0.007290563780306299,-0.004082959458947136,-0.021210913860917543,-0.07528834424725668,negative_contract_crisis,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
LESSERAFIM_20220520_GARAM_HIATUS,HYBE,352820.KS,LE SSERAFIM,Kim Garam,PR_crisis,bullying_hiatus,Kim Garam goes on hiatus amid school bullying controversy,金佳覽因校園霸凌爭議暫停活動,김가람 학폭 논란 활동 중단,2022-05-20,2022-05-20,2022-06-03,15,3,14,negative,5.0,B_korean_news,https://www.rollingstone.com/music/music-news/le-sserafim-kim-garam-bullying-accusation-1385886/,https://search.naver.com/search.naver?where=news&query=르세라핌%20김가람%20학폭%20활동중단,Major debut-period bullying controversy before contract termination,Paul,complete,2022-05-20,-0.001028746633433067,0.043675561836643666,0.025460646467388732,0.015561085084017032,0.003018108921595467,-0.05987283772199951,-0.07920554101728369,negative_PR_crisis,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
LESSERAFIM_20230812_FLAME_RISES,HYBE,352820.KS,LE SSERAFIM,,concert,first_tour_start,LE SSERAFIM starts Flame Rises tour,LE SSERAFIM 開始 Flame Rises 巡演,르세라핌 Flame Rises 투어,2023-08-12,2023-08-12,2023-08-26,15,3,14,positive,4.0,B_korean_news,,https://search.naver.com/search.naver?where=news&query=르세라핌%20Flame%20Rises%20투어,First tour event with revenue implications,Paul,complete,2023-08-14,0.016062325130326502,-0.006261214054215557,0.01714925617172721,0.03564901655105441,0.03398382972604258,-0.05452960290723956,-0.021715424594151468,positive_concert,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
LESSERAFIM_20240829_EUNCHAE_APOLOGY,HYBE,352820.KS,LE SSERAFIM,Eunchae,PR_crisis,school_remark_apology,Eunchae apologizes for student-mocking controversy,恩採因學生發言爭議道歉,은채 학생 조롱 논란 사과,2024-08-29,2024-08-29,2024-09-05,8,3,14,negative,4.0,C_platform_data,https://www.koreaboo.com/news/le-sserafim-eunchae-apologize-student-mocking-controversy/,https://search.naver.com/search.naver?where=news&query=은채%20학생%20조롱%20논란%20사과,Member image controversy with apology; use as reviewable PR-crisis sample,Paul,needs_review,2024-08-29,0.060391036350762366,0.06258313463234164,0.0357432346675476,0.03235859373295209,0.04454142680928466,0.11858433759506419,0.12196034935064679,negative_PR_crisis,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
LESSERAFIM_20240219_EASY_RELEASE,HYBE,352820.KS,LE SSERAFIM,,comeback,mini_album_release,LE SSERAFIM releases Easy,LE SSERAFIM 發布 Easy,르세라핌 Easy 발매,2024-02-19,2024-02-19,2024-03-04,15,3,14,positive,4.0,B_korean_news,,https://search.naver.com/search.naver?where=news&query=르세라핌%20Easy%20발매,Mini album comeback before Hot 100 achievement,Paul,complete,2024-02-19,-0.021327688907786434,-0.05563286100256643,-0.016861857515341968,0.04583776059018853,0.049173777755517,0.05564557634001929,0.006162074623505761,positive_comeback,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
LESSERAFIM_20240403_KAZUHA_DATING,HYBE,352820.KS,LE SSERAFIM,Kazuha,dating,denied_dating_rumor,HYBE denies Kazuha and &TEAM K dating rumor,HYBE 否認 Kazuha 與 &TEAM K 戀愛傳聞,카즈하 케이 열애설 하이브 부인,2024-04-03,2024-04-03,2024-04-10,8,3,14,mixed,4.0,B_korean_news,https://koreajoongangdaily.joins.com/news/2024-04-03/entertainment/kpop/Le-Sserafims-Kazuha-and-Teams-K-are-not-dating-HYBE-says/2017314,https://search.naver.com/search.naver?where=news&query=카즈하%20케이%20열애설,Denied dating rumor from Japanese report; useful cross-border rumor sample,Paul,complete,2024-04-03,0.0034044720426658665,0.016297655818429867,0.011867665134178232,-0.006355564501860431,0.019026149159540005,0.12337863279105143,0.19211191348191503,dating,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
LESSERAFIM_20240729_DOCUMENTARY,HYBE,352820.KS,LE SSERAFIM,,activity,documentary_release,LE SSERAFIM releases Make It Look Easy documentary,LE SSERAFIM 發布紀錄片 Make It Look Easy,르세라핌 Make It Look Easy 다큐멘터리,2024-07-29,2024-07-29,2024-08-12,15,3,14,mixed,3.0,B_korean_news,,https://search.naver.com/search.naver?where=news&query=르세라핌%20Make%20It%20Look%20Easy%20다큐,Documentary produced discussion around group pressure and image,Paul,complete,2024-07-29,-0.0017819073689501995,-0.021834533465521933,-0.0254212795090205,-0.025350125231757867,0.060398301822753006,0.03943746269145704,-0.02653787542291256,positive_activity,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
LESSERAFIM_20240830_CRAZY,HYBE,352820.KS,LE SSERAFIM,,comeback,mini_album_release,LE SSERAFIM releases Crazy,LE SSERAFIM 發布 Crazy,르세라핌 Crazy 발매,2024-08-30,2024-08-30,2024-09-13,15,3,14,positive,5.0,B_korean_news,,https://search.naver.com/search.naver?where=news&query=르세라핌%20Crazy%20발매,Major comeback after Coachella criticism,Paul,complete,2024-08-30,-0.024647801683214766,0.01469988959364453,-0.045691146757117836,-0.004286097430741934,-0.016546072756175572,0.09477166369211919,0.10247000214827129,positive_comeback,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
LESSERAFIM_20231016_CHAEWON_HEALTH,HYBE,352820.KS,LE SSERAFIM,Kim Chaewon,PR_crisis,health_hiatus,Kim Chaewon suspends activities for health recovery,金采源因健康恢復暫停活動,김채원 건강 문제 활동 중단,2023-10-16,2023-10-16,2023-10-26,11,3,14,negative,3.0,A_official,https://weverse.io/lesserafim/notice/15750,https://search.naver.com/search.naver?where=news&query=르세라핌%20김채원%20활동중단%20건강,Health hiatus and return window affects group schedule discussion,Paul,complete,2023-10-16,0.0033736463383035355,0.016809678405976632,0.009185562063130901,0.014763172987190036,0.03070276389816664,0.10706282649948755,0.10879846406366835,negative_PR_crisis,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
LESSERAFIM_20250314_HOT,HYBE,352820.KS,LE SSERAFIM,,comeback,mini_album_release,LE SSERAFIM releases Hot,LE SSERAFIM 發布 Hot,르세라핌 Hot 발매,2025-03-14,2025-03-14,2025-03-28,15,3,14,positive,4.0,B_korean_news,,https://search.naver.com/search.naver?where=news&query=르세라핌%20Hot%20발매,2025 comeback event within analysis window,Paul,complete,2025-03-14,0.0083677178195894,0.026532904394003833,0.021752498303302864,0.010806228453969398,0.01683641089965333,0.004614455373346966,0.003051794729495935,positive_comeback,9683290030080,2649870303232,1.7198418697902833,7400000,5978920012,2940,10400000,15833776,-0.3858903347052784,29.9014228386118,28.605531812552744,15.816990693309524,22.511505788766062,7.9865049385539955,16.15731646026544,16.57765600099681
SEVENTEEN_20210228_MINGYU_BULLYING_ALLEGATION_PLEDIS_ADDRESSES_M,HYBE,352820.KS,SEVENTEEN,Mingyu,PR_crisis,bullying_allegation,PLEDIS addresses Mingyu school bullying allegations,PLEDIS 回應 Mingyu 校園霸凌爭議,플레디스 민규 학교폭력 의혹 입장 발표,2021-02-28,2021-02-28,2021-03-14,15,3,14,negative,4.0,B_media,https://www.abs-cbn.com/2021/2/28/fresh-scoops/agency-issues-statement-on-allegations-surrounding-191990,,PLEDIS issued a statement and Mingyu temporarily paused activities while allegations were investigated.,Elisa,completed,2021-03-02,-0.012573460551431367,-0.027078766793056666,-0.018115735061172367,-0.06583012186204577,-0.04069991147220707,-0.15698677865083316,-0.06465979436812103,negative_PR_crisis,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20210406_MINGYU_ALLEGATION_CLEARED_MINGYU_RESUMES_ACTI,HYBE,352820.KS,SEVENTEEN,Mingyu,PR_crisis,allegation_cleared,Mingyu resumes activities after bullying allegations are addressed,Mingyu 校園霸凌爭議釐清後恢復活動,민규 학교폭력 의혹 해소 후 활동 재개,2021-04-06,2021-04-06,2021-04-20,15,3,14,positive,3.0,B_media,https://www.koreaboo.com/news/pledis-entertainment-announces-seventeen-mingyu-cleared-school-bullying-accusations-resume-activities/,,Follow-up PR event: PLEDIS announced Mingyu had cleared up the accusations and would resume activities.,Elisa,completed,2021-04-06,0.042466601294965836,0.11176613063860434,0.09243681861711338,0.04437602045161521,0.022540795604958277,0.06450745852253795,0.09960993806858134,positive_resolution,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20210719_NAN_CONTRACT_RENEWAL_ALL_13_SEVENTEEN_MEMBERS,HYBE,352820.KS,SEVENTEEN,,contract_member,contract_renewal,All 13 SEVENTEEN members renew contracts with PLEDIS,SEVENTEEN 全員與 PLEDIS 續約,세븐틴 전원 플레디스와 재계약,2021-07-19,2021-07-19,2021-08-02,15,3,14,positive,5.0,B_media,https://celebconfirmed.com/news/Seventeen%27s-13-members-all-renew-contracts-with-Pledis-Entertainment-808,,Full-group contract renewal reduced uncertainty around group continuity.,Elisa,completed,2021-07-19,0.006050244089291066,-0.0098160846079007,0.0011411272092364342,-0.040428537839563065,-0.07385970185637852,-0.1281971728180371,-0.040851847690802606,positive_resolution,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20220625_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_BE_THE_,HYBE,352820.KS,SEVENTEEN,,concert,world_tour_start,SEVENTEEN begins Be The Sun world tour,SEVENTEEN 展開 Be The Sun 世界巡演,세븐틴 Be The Sun 월드투어 시작,2022-06-25,2022-06-25,2022-07-09,15,3,14,positive,4.0,B_media,https://en.wikipedia.org/wiki/Be_The_Sun_World_Tour,,World tour launch; relevant to concert demand and revenue.,Elisa,completed,2022-06-27,0.0061936990302439675,-0.027506959612931866,-0.005526072952133563,0.02637945678237597,-0.017865556320900134,0.029243479097927634,-0.21537826909875785,positive_concert,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20230721_NAN_TOUR_START_SEVENTEEN_BEGINS_FOLLOW_TO_SEO,HYBE,352820.KS,SEVENTEEN,,concert,tour_start,SEVENTEEN begins FOLLOW TO SEOUL concert,SEVENTEEN 展開 FOLLOW TO SEOUL 演唱會,세븐틴 FOLLOW TO SEOUL 공연 시작,2023-07-21,2023-07-21,2023-08-04,15,3,14,positive,4.0,A_official,https://weverse.io/seventeen/notice/13667,,FOLLOW TO SEOUL held at Gocheok Sky Dome.,Elisa,completed,2023-07-21,-0.025640805933101796,0.00178729029893393,0.008311557601062367,-0.019245955437416383,-0.07690275983416305,-0.04453443033097535,-0.09314838681023091,positive_concert,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20231123_NAN_JAPAN_DOME_TOUR_SEVENTEEN_BEGINS_FOLLOW_T,HYBE,352820.KS,SEVENTEEN,,concert,japan_dome_tour,SEVENTEEN begins FOLLOW TO JAPAN dome tour leg,SEVENTEEN 展開 FOLLOW TO JAPAN 巨蛋巡演,세븐틴 FOLLOW TO JAPAN 돔 투어 시작,2023-11-23,2023-11-23,2023-12-07,15,3,14,positive,4.0,B_media,https://en.wikipedia.org/wiki/Follow_Tour,,"Japan dome leg of FOLLOW tour, indicating strong regional concert demand.",Elisa,completed,2023-11-23,0.041175587608953665,0.042715614666621965,0.042915980830241965,0.09018251648480353,0.11128422185376624,0.11863635111785897,0.17769999676159162,positive_concert,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20240330_NAN_ENCORE_CONCERT_SEVENTEEN_HOLDS_FOLLOW_AGA,HYBE,352820.KS,SEVENTEEN,,concert,encore_concert,SEVENTEEN holds FOLLOW AGAIN TO INCHEON,SEVENTEEN 舉辦 FOLLOW AGAIN TO INCHEON,세븐틴 FOLLOW AGAIN TO INCHEON 개최,2024-03-30,2024-03-30,2024-04-13,15,3,14,positive,4.0,A_official,https://weverse.io/seventeen/notice/17592,,Official Weverse notice announced Incheon encore concerts.,Elisa,completed,2024-04-01,0.019853892813002698,0.006147780697324197,0.02428388349725433,0.036151548631432565,0.017928318995393898,0.09913531048383757,0.14198052274960477,positive_concert,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20240626_NAN_GOODWILL_AMBASSADOR_SEVENTEEN_APPOINTED_U,HYBE,352820.KS,SEVENTEEN,,activity,goodwill_ambassador,SEVENTEEN appointed UNESCO Goodwill Ambassador for Youth,SEVENTEEN 成為 UNESCO 青年親善大使,세븐틴 유네스코 청년 친선대사 임명,2024-06-26,2024-06-26,2024-07-10,15,3,14,positive,4.0,A_official,https://www.unesco.org/en/articles/k-pop-group-seventeen-become-unescos-first-ever-goodwill-ambassador-youth,,UNESCO appointment; fits activity/public-image category.,Elisa,completed,2024-06-26,-0.0124667576600922,-0.0004767422460298671,-0.006684502109345033,-0.032907719290270136,-0.012480252185622834,0.0233660572035278,0.016421008292100393,positive_activity,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20240628_NAN_FESTIVAL_PERFORMANCE_SEVENTEEN_PERFORMS_A,HYBE,352820.KS,SEVENTEEN,,concert,festival_performance,SEVENTEEN performs at Glastonbury Festival,SEVENTEEN 登上 Glastonbury 音樂節,세븐틴 글래스턴베리 페스티벌 공연,2024-06-28,2024-06-28,2024-07-12,15,3,14,positive,4.0,B_media,https://www.reuters.com/lifestyle/with-high-energy-song-dance-seventeen-brings-k-pop-glastonbury-2024-06-28/,,Reuters reported SEVENTEEN as the first K-pop group to perform at Glastonbury.,Elisa,completed,2024-06-28,-0.014768535090612368,-0.020440961630177935,-0.0262232171809251,-0.005795750076277802,-0.000733077156278239,0.003954750839889193,-0.011478195705851672,positive_concert,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20241012_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_RIGHT_H,HYBE,352820.KS,SEVENTEEN,,concert,world_tour_start,SEVENTEEN begins RIGHT HERE world tour in Goyang,SEVENTEEN 於高陽展開 RIGHT HERE 世界巡演,세븐틴 RIGHT HERE 월드투어 고양 공연 시작,2024-10-12,2024-10-12,2024-10-26,15,3,14,positive,4.0,B_media,https://en.wikipedia.org/wiki/Right_Here_World_Tour,,RIGHT HERE world tour began in Goyang and continued into 2025.,Elisa,completed,2024-10-14,-0.009395946374456466,0.01818160595028564,0.017684389447549603,0.06285889611501948,0.07817458855696281,0.11665171090055595,0.07101347819640894,positive_concert,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20250216_NAN_TOUR_END_SEVENTEEN_CONCLUDES_RIGHT_HERE_W,HYBE,352820.KS,SEVENTEEN,,concert,tour_end,SEVENTEEN concludes RIGHT HERE world tour in Bangkok,SEVENTEEN 於曼谷結束 RIGHT HERE 世界巡演,세븐틴 RIGHT HERE 월드투어 방콕 공연 종료,2025-02-16,2025-02-16,2025-03-02,15,3,14,positive,4.0,B_media,https://en.wikipedia.org/wiki/Right_Here_World_Tour,,Tour conclusion event; useful for concert-cycle traffic.,Elisa,completed,2025-02-17,-0.011542804168624361,0.008148688880787737,-0.010793316299143261,-0.08967439130494143,-0.07689353756894424,-0.048687012746129264,-0.08583095034377149,positive_concert,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20250505_S_COUPS_FASHION_EVENT_S_COUPS_MAKES_MET_GALA_,HYBE,352820.KS,SEVENTEEN,S.Coups,activity,fashion_event,S.Coups makes Met Gala debut with BOSS,S.Coups 以 BOSS 造型首次登上 Met Gala,에스쿱스 BOSS와 함께 멧 갈라 데뷔,2025-05-05,2025-05-05,2025-05-19,15,3,14,positive,3.0,B_media,https://www.vogue.com/article/s-coups-seventeen-met-gala-boss,,Fashion-event activity; S.Coups attended Met Gala 2025 with BOSS.,Elisa,completed,2025-05-07,0.011284631835481966,-0.009514011789939268,0.02022230247293933,0.02214432547176429,0.011979696934387121,0.05263938752029071,0.050035424314264734,positive_activity,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20250819_MINGYU_BRAND_CAMPAIGN_MINGYU_FRONTS_CALVIN_KL,HYBE,352820.KS,SEVENTEEN,Mingyu,activity,brand_campaign,Mingyu fronts Calvin Klein Fall 2025 denim campaign,Mingyu 擔任 Calvin Klein 2025 秋季丹寧形象 campaign 主角,민규 캘빈클라인 2025 가을 데님 캠페인 참여,2025-08-19,2025-08-19,2025-09-02,15,3,14,positive,3.0,A_official,https://www.pvh.com/news/calvin-klein-denim-campaign-mingyu,,Brand campaign activity; PVH announced Mingyu as the star of Calvin Klein Fall 2025 denim campaign.,Elisa,completed,2025-08-19,0.021572033496326064,-0.013641508178472938,-0.009283340272758404,0.02027541525119066,0.05417267032333579,-0.018646981329650855,-0.005500035998595306,positive_activity,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20250913_NAN_WORLD_TOUR_START_SEVENTEEN_BEGINS_NEW_WOR,HYBE,352820.KS,SEVENTEEN,,concert,world_tour_start,SEVENTEEN begins NEW_ world tour in Incheon,SEVENTEEN 於仁川展開 NEW_ 世界巡演,세븐틴 NEW_ 월드투어 인천 공연 시작,2025-09-13,2025-09-13,2025-09-27,15,3,14,positive,4.0,A_official,https://weverse.io/seventeen/notice/28754,,Official Weverse notice for SEVENTEEN WORLD TOUR [NEW_] IN INCHEON.,Elisa,completed,2025-09-15,-0.010036360061095798,0.009604256479154034,-0.006257840888153998,-0.013136448624008331,-0.022251980687781003,-0.0273005048776217,-0.050998886089770094,positive_concert,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
SEVENTEEN_20251222_NAN_JAPAN_DOME_TOUR_END_SEVENTEEN_CONCLUDES_2,HYBE,352820.KS,SEVENTEEN,,concert,japan_dome_tour_end,SEVENTEEN concludes 2025 Japan dome tour across four major domes,SEVENTEEN 結束 2025 日本四大巨蛋巡演,세븐틴 2025 일본 4대 돔 투어 종료,2025-12-22,2025-12-22,2026-01-01,11,3,14,positive,4.0,B_media,https://timesofindia.indiatimes.com/entertainment/k-pop/music/news/seventeen-draws-420000-fans-across-japans-four-major-domes-eyes-asia-stadium-tour/articleshow/126127697.cms,,Late-2025 concert event; useful to avoid data being too concentrated before 2024.,Elisa,completed,2025-12-22,-0.019012198250214232,0.009688510585342307,-0.01877355530665576,-0.027556686036779663,-0.045062162744459996,-0.04830678697443777,0.04817246055159679,positive_concert,9683290030080,2649870303232,1.7198418697902833,17300000,8462611681,3587,16100000,5173734,-0.4674104072449672,29.9014228386118,28.605531812552744,16.666217117271472,22.85892367237985,8.185350223178686,16.59432989206649,15.45910542278985
BTS_20210927_NAN_OFFLINE_CONCERT_ANNOUNCEMENT_BTS_ANNOUNCE,HYBE,352820.KS,BTS,,concert,offline_concert_announcement,BTS announces Permission to Dance On Stage LA concerts,BTS 宣布 Permission to Dance On Stage LA 演唱會,방탄소년단 Permission to Dance On Stage LA 공연 발표,2021-09-27,2021-09-27,2021-10-11,15,3,14,positive,4.0,B_media,https://www.sofistadium.com/news/detail/bts-announce-bts-permission-to-dance-on-stage-la-coming-to-sofi-stadium-for-four-nights,,"Announcement of four LA stadium shows, marking BTS's return to offline concerts.",Elisa,completed,2021-09-27,0.031406672918718966,0.029593798519913162,0.028408749048678097,-0.0018859155590042476,-0.08899095301861674,-0.12753181954357298,-0.07783249751784019,positive_concert,9683290030080,2649870303232,1.7198418697902833,84500000,28082874009,3044,80200000,37818601,2.040996561571203,29.9014228386118,28.605531812552744,18.252262104161723,24.058425761650014,8.021256180143997,18.20003408530557,17.44831165594237
